,data_ucd,obs_description,hips_order,hips_order_min,moc_access_url,hips_frame,obs_superseded_by,obs_initial_fov,web_access_url,dataproduct_type,hips_release_date,tap_tablename,hips_status,vizier_popularity,publisher_id,tap_service_url,bib_reference,obs_collection,obs_initial_ra,obs_release_date,obs_copyright,publisher_did,obs_collection_label,hips_service_url,obs_label,obs_copyright_url,nb_rows,moc_type,obs_id,obs_initial_dec,moc_sky_fraction,moc_order,client_category,obs_regime,cs_service_url,sia_service_url,TIMESTAMP,obs_description_url,ID,obs_astronomy_kw,obs_title,hips_tile_format
55,,"This table contains some of the data from the latest release of the Stripe 82 X-ray (82X) survey point-source catalog, which currently covers 31.3 deg&lt;sup&gt;2&lt;/sup&gt; of the Sloan Digital Sky Survey (SDSS) Stripe 82 Legacy field. In total, 6,181 unique X-ray sources are significantly detected with XMM-Newton (&gt; 5 sigma) and Chandra (&gt; 4.5 sigma). This 31 deg&lt;sup&gt;2&lt;/sup&gt; catalog release includes data from XMM-Newton cycle AO 13, which approximately doubled the Stripe 82X survey area. The flux limits of the Stripe 82X survey are 8.7 x 10&lt;sup&gt;-16&lt;/sup&gt; erg s&lt;sup&gt;-1&lt;/sup&gt; cm&lt;sup&gt;-2&lt;/sup&gt;, 4.7 x 10&lt;sup&gt;-15&lt;/sup&gt; erg s&lt;sup&gt;-1&lt;/sup&gt; cm&lt;sup&gt;-2&lt;/sup&gt;, and 2.1 x 10&lt;sup&gt;-15&lt;/sup&gt; erg s&lt;sup&gt;-1&lt;/sup&gt; cm^=2^ in the soft (0.5 - 2.0 keV), hard (2 - 10 keV), and full (0.5 - 10 keV) bands, respectively, with approximate half-area survey flux limits of 5.4 x 10&lt;sup&gt;-15&lt;/sup&gt; erg s&lt;sup&gt;-1&lt;/sup&gt; cm&lt;sup&gt;-2&lt;/sup&gt;, 2.9 x 10&lt;sup&gt;-14&lt;/sup&gt; erg s&lt;sup&gt;-1&lt;/sup&gt; cm&lt;sup&gt;-2&lt;/sup&gt;, and 1.7 x 10&lt;sup&gt;-14&lt;/sup&gt; erg s&lt;sup&gt;-1&lt;/sup&gt; cm&lt;sup&gt;-2&lt;/sup&gt;, respectively. The authors matched the X-ray source lists to available multi-wavelength catalogs, including updated matches to the previous release of the Stripe 82X survey; 88% of the sample is matched to a multi-wavelength counterpart. Due to the wide area of Stripe 82X and rich ancillary multi-wavelength data, including coadded SDSS photometry, mid-infrared WISE coverage, near-infrared coverage from UKIDSS and VISTA Hemisphere Survey (VHS), ultraviolet coverage from GALEX, radio coverage from FIRST, and far-infrared coverage from Herschel, as well as existing ~30% optical spectroscopic completeness, this study is beginning to uncover rare objects, such as obscured high-luminosity active galactic nuclei at high redshift. The Stripe 82X point source catalog is a valuable data set for constraining how this population grows and evolves, as well as for studying how they interact with the galaxies in which they live. The authors derive the XMM-Newton number counts distribution and compare it with their previously reported Chandra log N - log S relations and other X-ray surveys. Throughout this study, the authors adopt a cosmology of H&lt;sub&gt;0&lt;/sub&gt; = 70 km s&lt;sup&gt;-1&lt;/sup&gt; Mpc&lt;sup&gt;-1&lt;/sup&gt;, Omega&lt;sub&gt;M&lt;/sub&gt; = 0.27, and Lambda = 0.73. The XMM-Newton and Chandra X-ray sources were matched with sources in the SDSS, WISE, UKIDSS, VHS, GALEX, FIRST and Herschel databases using the maximum likelihood estimator (MLE) method, as discussed in detail in Section 4 of the reference paper. This table contains the list of 1,146 Chandra sources detected in the SDSS Stripe 82. A related table SDSSS82XMM contains the list of 5,220 XMM-Newton sources detected in the SDSS Stripe 82.",,,,,,,,,,sdsss82cxo,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2016ApJ...817..172L,SDSSS82CXO,,,,ivo://nasa.heasarc/sdsss82cxo,,,,,,,,,,,Catalog/nasa.heasarc,"['infrared', 'optical', 'radio', 'uv', 'x-ray']",https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=sdsss82cxo&,,1655156346000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/sdsss82cxo.html,nasa.heasarc/sdsss82cxo,,Sloan Digital Sky Survey Stripe 82 Chandra Source Match Catalog,
56,,"This table contains some of the data from the latest release of the Stripe 82 X-ray (82X) survey point-source catalog, which currently covers 31.3 deg&lt;sup&gt;2&lt;/sup&gt; of the Sloan Digital Sky Survey (SDSS) Stripe 82 Legacy field. In total, 6,181 unique X-ray sources are significantly detected with XMM-Newton (&gt; 5 sigma) and Chandra (&gt; 4.5 sigma). This 31 deg&lt;sup&gt;2&lt;/sup&gt; catalog release includes data from XMM-Newton cycle AO 13, which approximately doubled the Stripe 82X survey area. The flux limits of the Stripe 82X survey are 8.7 x 10&lt;sup&gt;-16&lt;/sup&gt; erg s&lt;sup&gt;-1&lt;/sup&gt; cm&lt;sup&gt;-2&lt;/sup&gt;, 4.7 x 10&lt;sup&gt;-15&lt;/sup&gt; erg s&lt;sup&gt;-1&lt;/sup&gt; cm&lt;sup&gt;-2&lt;/sup&gt;, and 2.1 x 10&lt;sup&gt;-15&lt;/sup&gt; erg s&lt;sup&gt;-1&lt;/sup&gt; cm^=2^ in the soft (0.5 - 2.0 keV), hard (2 - 10 keV), and full (0.5 - 10 keV) bands, respectively, with approximate half-area survey flux limits of 5.4 x 10&lt;sup&gt;-15&lt;/sup&gt; erg s&lt;sup&gt;-1&lt;/sup&gt; cm&lt;sup&gt;-2&lt;/sup&gt;, 2.9 x 10&lt;sup&gt;-14&lt;/sup&gt; erg s&lt;sup&gt;-1&lt;/sup&gt; cm&lt;sup&gt;-2&lt;/sup&gt;, and 1.7 x 10&lt;sup&gt;-14&lt;/sup&gt; erg s&lt;sup&gt;-1&lt;/sup&gt; cm&lt;sup&gt;-2&lt;/sup&gt;, respectively. The authors matched the X-ray source lists to available multi-wavelength catalogs, including updated matches to the previous release of the Stripe 82X survey; 88% of the sample is matched to a multi-wavelength counterpart. Due to the wide area of Stripe 82X and rich ancillary multi-wavelength data, including coadded SDSS photometry, mid-infrared WISE coverage, near-infrared coverage from UKIDSS and VISTA Hemisphere Survey (VHS), ultraviolet coverage from GALEX, radio coverage from FIRST, and far-infrared coverage from Herschel, as well as existing ~30% optical spectroscopic completeness, this study is beginning to uncover rare objects, such as obscured high-luminosity active galactic nuclei at high redshift. The Stripe 82X point source catalog is a valuable data set for constraining how this population grows and evolves, as well as for studying how they interact with the galaxies in which they live. The authors derive the XMM-Newton number counts distribution and compare it with their previously reported Chandra log N - log S relations and other X-ray surveys. Throughout this study, the authors adopt a cosmology of H&lt;sub&gt;0&lt;/sub&gt; = 70 km s&lt;sup&gt;-1&lt;/sup&gt; Mpc&lt;sup&gt;-1&lt;/sup&gt;, Omega&lt;sub&gt;M&lt;/sub&gt; = 0.27, and Lambda = 0.73. The XMM-Newton and Chandra X-ray sources were matched with sources in the SDSS, WISE, UKIDSS, VHS, GALEX, FIRST and Herschel databases using the maximum likelihood estimator (MLE) method, as discussed in detail in Section 4 of the reference paper. This table contains the list of 5,220 sources detected in the SDSS Stripe 82 in archival, AO10 and AO13 XMM-Newton observations. A related table SDSSS82CXO contains the list of 1,146 Chandra sources detected in the SDSS Stripe 82. Compared to the initial version of this catalog based on the 2013 paper, in the current version of the catalog the MLE matching between the XMM-Newton archival and AO10 source lists and ancillary catalogs was updated to include a 1 arcsecond systematic error added in quadrature to the emldetect reported positional error.",,,,,,,,,,sdsss82xmm,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2016ApJ...817..172L,SDSSS82XMM,,,,ivo://nasa.heasarc/sdsss82xmm,,,,,,,,,,,Catalog/nasa.heasarc,"['radio', 'x-ray', 'uv', 'optical', 'infrared']",https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=sdsss82xmm&,,1655156346000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/sdsss82xmm.html,nasa.heasarc/sdsss82xmm,,Sloan Digital Sky Survey Stripe 82 XMM-Newton Source Match Catalog,
57,,"Large spectroscopic surveys have discovered very peculiar and hitherto unknown types of active galactic nuclei (AGN). Such rare objects may hold clues to the accretion history of the supermassive black holes at the centres of galaxies. The authors aim to create a sizeable sample of unusual quasars from the unprecedented spectroscopic database of the Sloan Digital Sky Survey (SDSS). This table contains a catalog of 1005 quasars with unusual spectra in the redshift interval from 0.6 to 4.3. [HEASARC Note: the redshifts in this table actually range from 0.497 to 4.771]. The quasars were selected from the Sloan Digital Sky Survey Data Release 7 (Abazajian et al., 2009, ApJS, 182, 543) by means of Kohonen self-organising maps. The spectra are dominated by either broad absorption lines (42%), unusual red continua (27%), weak emission lines (18%), or conspicuously strong optical and/or UV iron emission (11%). This large sample provides a useful resource for both studying properties and relations of/between different types of unusual quasars and selecting particularly interesting objects, even though the compilation is not aimed at completeness in a quantifiable sense. The spectra are grouped into seven types. The catalogue contains the redshift, the absolute magnitude, the spectral type, the radio loudness parameter, a peculiarity index, and some comments on peculiar spectral features.",,,,,,,,,,sdssunuqsr,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2012A&amp;A...541A..77M,SDSSUNUQSR,,,,ivo://nasa.heasarc/sdssunuqsr,,,,,,,,,,,Catalog/nasa.heasarc,optical,https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=sdssunuqsr&,,1655156346000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/sdssunuqsr.html,nasa.heasarc/sdssunuqsr,,Sloan Digital Sky Survey Unusual Quasars Catalog,
58,,"This is the Sloan Digital Sky Survey (SDSS) Data Release 4 (DR4) Catalog of White Dwarfs (WDs) and Hot Subdwarf (SD) stars. It contains 9316 spectroscopically confirmed white dwarfs which have been selected through photometric cuts and spectroscopic modeling, backed up by a set of visual inspections. About 6000 of the WD stars are new discoveries, roughly doubling the number of spectroscopically confirmed WD stars. The authors have analyzed the stars by performing temperature and surface gravity fits to grids of pure hydrogen and helium atmospheres. Among the rare outliers are a set of presumed helium-core DA WDs with estimated masses below 0.3 solar masses, including two candidates that may be the lowest-mass WDs yet found. This catalog also contains a list of 928 hot SD stars. The SDSS DR4 (Adelman-McCarthy et al. 2006, ApJS, 162, 38; see also &lt;a href=""http://www.sdss.org/dr4/""&gt;http://www.sdss.org/dr4/&lt;/a&gt; ) contains 800,000 spectra from 4783 square degrees. The authors have used automated techniques supplemented by visual classification to select 13,000 candidates. An extensive analysis of these objects has yielded 9316 white dwarfs, including 8000 DA, 713 DB, 41 DO or PG1159, 289 DC, 104 DQ, and 133 DZ types, as well as 928 hot subdwarf stars. As well as the 10,244 primary spectra, the authors have also presented 774 duplicate spectra of WD stars and 60 duplicate spectra of SD stars. Thus, the present table has 11,078 (=10,244 + 774 + 60) entries. Much more information on the SDSS is available at the project's web site at &lt;a href=""http://www.sdss.org/""&gt;http://www.sdss.org/&lt;/a&gt;.",,,,,,,,,,sdsswdsd,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2006ApJS..167...40E,SDSSWDSD,,,,ivo://nasa.heasarc/sdsswdsd,,,,,,,,,,,Catalog/nasa.heasarc,optical,https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=sdsswdsd&,,1655156346000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/sdsswdsd.html,nasa.heasarc/sdsswdsd,,SloanDigitalSkySurveyDR4WhiteDwarf&HotSubdwarfCatalog,
59,,"Clusters of galaxies in most of the previous catalogs have redshifts z &lt;= 0.3. Using the photometric redshifts of galaxies from the Sloan Digital Sky Survey Data Release 6 (SDSS DR6), the authors identify 39,716 clusters in the redshift range 0.05 &lt; z &lt; 0.6 with more than eight luminous (M_r &lt;= -21) member galaxies. Cluster redshifts are estimated accurately with an uncertainty of less than 0.022. The contamination rate of member galaxies is found to be roughly 20%, and the completeness of member galaxy detection reaches ~90%. Monte Carlo simulations show that the cluster detection rate is more than 90% for massive (M_200 &gt; 2 x 10^14 M_sun, where M_200 is the total mass within the radius in which the mean mass density is 200 times the critical cosmic mass density) clusters of z &lt;= 0.42. The false detection rate is ~5%. The authors obtain the richness, the summed luminosity, and the gross galaxy number within the determined radius for identified clusters. They are tightly related to the X-ray luminosity and temperature of the clusters. Cluster mass is related to the richness and summed luminosity with M_200 ~ R^(1.90+/-0.04)^ and M_200 ~ L_r^(1.64+/-0.03)^, respectively. In addition, 790 new candidate X-ray clusters are found by cross-identification of these clusters with the source list of the ROSAT X-ray All-Sky Survey.",,,,,,,,,,sdsswhlgc,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2009ApJS..183..197W,SDSSWHLGC,,,,ivo://nasa.heasarc/sdsswhlgc,,,,,,,,,,,Catalog/nasa.heasarc,"['optical', 'x-ray']",https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=sdsswhlgc&,,1655156346000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/sdsswhlgc.html,nasa.heasarc/sdsswhlgc,,Sloan Digital Sky Survey DR6 Galaxy Clusters Catalog,
60,,"This table contains the 5th Data Release Sloan Digital Sky Survey (DR5 SDSS)/XMM-Newton Quasar Survey Catalog. This catalog contains 792 SDSS DR5 quasars with optical spectra that have been observed serendipitously in the X-rays with XMM-Newton. These quasars cover a redshift range of z = 0.11 - 5.41 and a magnitude range of i = 15.3 - 20.7. Substantial numbers of radio-loud (70) and broad absorption line (51) quasars exist within this sample. Significant X-ray detections at &gt;=2 sigma account for 87% of the sample (685 quasars), and 473 quasars are detected at &gt;=6 sigma, sufficient to allow X-ray spectral fits. For detected sources, ~60% have X-ray fluxes between F(2-10 keV) = (1-10) x 10&lt;sup&gt;-14&lt;/sup&gt; erg cm&lt;sup&gt;-2&lt;/sup&gt; s&lt;sup&gt;-1&lt;/sup&gt;. The authors fit a single power law, a fixed power law with intrinsic absorption left free to vary, and an absorbed power-law model to all quasars with X-ray signal-to-noise ratio &gt;= 6, resulting in a weighted mean photon index Gamma = 1.91 +/- 0.08, with an intrinsic dispersion sigma(Gamma) = 0.38. For the 55 sources (11.6%) that prefer intrinsic absorption, the authors find a weighted mean N&lt;sub&gt;H&lt;/sub&gt; = 1.5 +/- 0.3 x 10&lt;sup&gt;21&lt;/sup&gt; cm&lt;sup&gt;-2&lt;/sup&gt;. They find that Gamma correlates significantly with optical color, Delta(g-i), the optical-to-X-ray spectral index (alpha&lt;sub&gt;ox&lt;/sub&gt;), and the X-ray luminosity. While the first two correlations can be explained as artifacts of undetected intrinsic absorption, the correlation between Gamma and X-ray luminosity appears to be a real physical correlation, indicating a pivot in the X-ray slope.",,,,,,,,,,sdssxmmqso,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2009ApJS..183...17Y,SDSSXMMQSO,,,,ivo://nasa.heasarc/sdssxmmqso,,,,,,,,,,,Catalog/nasa.heasarc,x-ray,https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=sdssxmmqso&,,1655156346000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/sdssxmmqso.html,nasa.heasarc/sdssxmmqso,,Sloan Digital Sky Survey (DR5)/XMM-Newton Quasar Survey Catalog,
61,,The Sloan Digital Sky Survey is the deepest large scale survey of the  sky currently available.  SkyView dynamically queries the SDSS archive  (currently release DR9) to retrieve information and resample it into the user requested frame.  Further information on the SDSS and many additional services are available at the <a href=http://www.sdss.org> SDSS Web site</a>.,,,,,,,,,,,,,,,,SDSS,,,,ivo://nasa.heasarc/skyview/sdss,,,,,,,,,,,,optical,,https://skyview.gsfc.nasa.gov/cgi-bin/vo/sia.pl?survey=sdss&,1655156346000.0,https://skyview.gsfc.nasa.gov,nasa.heasarc/skyview/sdss,,Sloan Digital Sky Survey g-band,
62,,The Sloan Digital Sky Survey is the deepest large scale survey of the  sky currently available.  SkyView dynamically queries the SDSS archive to retrieve information and resample it into the user requested frame.  Further information on the SDSS and many additional services are available at the <a href=http://www.sdss.org> SDSS Web site</a>.,,,,,,,,,,,,,,,,SDSSDR7,,,,ivo://nasa.heasarc/skyview/sdssdr7,,,,,,,,,,,,optical,,https://skyview.gsfc.nasa.gov/cgi-bin/vo/sia.pl?survey=sdssdr7&,1655156346000.0,https://skyview.gsfc.nasa.gov,nasa.heasarc/skyview/sdssdr7,,Sloan Digital Sky Survey g-band DR7,
63,,"The authors have compiled a catalog of optically selected quasars with simultaneous observations in UV/optical and X-ray bands by the Swift Gamma-ray Burst Explorer. Objects in this catalog are identified by matching the Swift pointings with the Sloan Digital Sky Survey (SDSS) Data Release 5 (DR5) quasar catalog. The final catalog contains 843 objects, among which 637 have both Ultraviolet Optical Telescope (UVOT) and X-Ray Telescope (XRT) observations and 354 of which are detected by both instruments. The overall X-ray detection rate is ~ 60% which rises to ~ 85% among sources with at least 10 ks of XRT exposure time. The authors construct the time-averaged spectral energy distribution (SED) for each of the 354 quasars using UVOT photometric measurements and XRT spectra. From model fits to these SEDs, they find that the big blue bump contributes about ~ 0.3 dex to the quasar luminosity. The authors re-visit the alpha&lt;sub&gt;ox&lt;/sub&gt; - L&lt;sub&gt;2500A&lt;/sub&gt; relation by selecting a clean sample with only Type 1 radio-quiet quasars; the dispersion of this relation is reduced by at least 15% compared with studies that use non-simultaneous UV/optical and X-ray data. They find only a weak correlation between L&lt;sub&gt;bol&lt;/sub&gt;/L&lt;sub&gt;Edd&lt;/sub&gt; and alpha&lt;sub&gt;UV&lt;/sub&gt;. They do not find significant correlations between alpha&lt;sub&gt;x&lt;/sub&gt; and alpha&lt;sub&gt;ox&lt;/sub&gt;, alpha&lt;sub&gt;ox&lt;/sub&gt; and alpha&lt;sub&gt;UV&lt;/sub&gt;, and alpha&lt;sub&gt;x&lt;/sub&gt; and log L(0.3-10 keV). The correlations between alpha&lt;sub&gt;UV&lt;/sub&gt; and alpha&lt;sub&gt;x&lt;/sub&gt;, alpha&lt;sub&gt;ox&lt;/sub&gt; and alpha&lt;sub&gt;x&lt;/sub&gt;, alpha&lt;sub&gt;ox&lt;/sub&gt; and alpha&lt;sub&gt;UV&lt;/sub&gt;, L&lt;sub&gt;bol&lt;/sub&gt;/L&lt;sub&gt;Edd&lt;/sub&gt; and alpha&lt;sub&gt;x&lt;/sub&gt;, and L&lt;sub&gt;bol&lt;/sub&gt;/L&lt;sub&gt;Edd&lt;/sub&gt; and alpha&lt;sub&gt;ox&lt;/sub&gt; are stronger among low-redshift quasars, indicating that these correlations are likely driven by the changes of SED shape with accretion state. This quasar sample was compiled in the following steps: 1. Candidate objects for the catalog were selected as any SDSS DR5 quasar that lie within 20 arcminutes of the center of the Swift FOV in any pointing from launch through 2008 June. 2. XRT data were processed to obtain X-ray count rates, spectra, and spectral parameters. 3. UVOT data were processed to obtain UV and optical photometry. 4. UVOT photometry were supplemented with measurements at other wavelengths from published catalogs. 5. Quasar SEDs were constructed. 6. Additional parameters were calculated based on the SEDs of each quasar. The raw sample is constructed by matching 3.5 years Swift pointings and the SDSS DR5 quasar catalog and contains 1034 objects. This HEASARC version of this catalog contains all 1034 objects in the &quot;raw&quot; catalog. To select only the 843 objects in the &quot;final&quot; catalog, the user should specify catalog_flag = 1 in any searches of this table.",,,,,,,,,,swsdssqso,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2012ApJS..201...10W,SWSDSSQSO,,,,ivo://nasa.heasarc/swsdssqso,,,,,,,,,,,Catalog/nasa.heasarc,"['optical', 'uv', 'x-ray']",https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=swsdssqso&,,1655156346000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/swsdssqso.html,nasa.heasarc/swsdssqso,,"Swift Simultaneous UV, Optical, and X-Ray Observed Quasar Catalog",
64,,"This table contains results from the analysis of a sample of 383 X-ray selected galaxy groups and clusters with spectroscopic redshift measurements (up to z ~ 0.79) from the 2XMMi/SDSS Galaxy Cluster Survey. The X-ray cluster candidates were selected as serendipitously detected sources from the 2XMMi-DR3 catalog that were located in the footprint of the Sloan Digital Sky Survey (SDSS-DR7). The cluster galaxies with available spectroscopic redshifts were selected from the SDSS-DR10. The authors developed an algorithm for identifying the cluster candidates that are associated with spectroscopically targeted luminous red galaxies and for constraining the cluster spectroscopic redshift. A cross-correlation of the constructed cluster sample with published optically selected cluster catalogs yielded 264 systems with available redshifts. The present redshift measurements (presented in reference paper III) are consistent with the published values. The current cluster sample extends the optically confirmed cluster sample from the authors&#39; cluster survey by 67 objects. Moreover, it provides spectroscopic confirmation for 78 clusters among their published cluster sample, which previously had only photometric redshifts. Of the new cluster sample that comprises 67 systems, 55 objects are newly X-ray discovered clusters and 52 systems are sources newly discovered as galaxy clusters in optical and X-ray wavelengths. Based on the measured redshifts and the fluxes given in the 2XMMi-DR3 catalogue, the authors have estimated the X-ray luminosities and masses of the cluster sample. This table contains 145 entries, 67 of which are new (as of Paper III) optically confirmed clusters (marked by values of ref_source = &#39;Paper III&#39;) and 78 of which are clusters from Paper II which have now been spectroscopically confirmed (marked by values of ref_source = &#39;Paper II&#39;). The tabular information on the 530 clusters that was presented in Paper II of this set of papers is available as the HEASARC &lt;a href=""/W3Browse/xmm-newton/xmmsdssgcs.html""&gt;XMMSDSSGCS table&lt;/a&gt;). The following parameters were obtained from the current optical-band cluster detection algorithm: sdss_dr10_bcg_id, sdss_dr10_bcg_ra, sdss_dr10_bcg_dec, bcg_rmag, redshift, num_spect_members, phot_redshift, num_phot_members, and spatial_offset.",,,,,,,,,,xmmsdssgce,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2014A&amp;A...564A..54T,XMMSDSSGCE,,,,ivo://nasa.heasarc/xmmsdssgce,,,,,,,,,,,Catalog/nasa.heasarc,"['optical', 'x-ray']",https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=xmmsdssgce&,,1655156347000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/xmmsdssgce.html,nasa.heasarc/xmmsdssgce,,2XMMi/SDSS Galaxy Cluster Survey Extension,
65,,"The authors have compiled a sample of X-ray-selected galaxy groups and clusters from the XMM-Newton Serendipitous Source Catalog (2XMMi-DR3) with optical confirmation and redshift measurement from the Sloan Digital Sky Survey (SDSS). In their paper, they present an analysis of the X-ray properties of this new sample with particular emphasis on the X-ray luminosity-temperature (L&lt;sub&gt;X&lt;/sub&gt; - T) relation. The X-ray cluster candidates were selected from the 2XMMi-DR3 catalog in the footprint of the SDSS-DR7. The authors developed a finding algorithm to search for overdensities of galaxies at the positions of the X-ray cluster candidates in the photometric redshift space and to measure the redshifts of the clusters from the SDSS data. For optically confirmed clusters with good quality X-ray data, they derived the X-ray flux, luminosity, and temperature from proper spectral fits, while the X-ray flux for clusters with low-quality X-ray data was obtained from the 2XMMi-DR3 catalogue. The detection algorithm provides the photometric redshift of 530 galaxy clusters. Of these, 310 clusters have a spectroscopic redshift for at least one member galaxy. About 75 percent of the optically confirmed cluster sample are newly discovered X-ray clusters. Moreover, 301 systems are known as optically selected clusters in the literature while the remainder are new discoveries in X-ray and optical bands. The optically confirmed cluster sample spans a wide redshift range 0.03 to 0.70 (median z = 0.32). In this paper, they present the catalog of X-ray-selected galaxy groups and clusters from the 2XMMi/SDSS galaxy cluster survey. The catalog has two subsamples: (i) a cluster sample comprising 345 objects with their X-ray spectroscopic temperature and flux from the spectral fitting; (these objects are identified by having values for the table_sample parameter of 1 in this HEASARC implementation of the catalog) and (ii) a cluster sample consisting of 185 systems with their X-ray flux from the 2XMMi-DR3 catalog, because their X-ray data are insufficient for spectral fitting (these objects are identified by having values for the table_sample parameter of 2 herein). For each cluster, the catalog also provides the X-ray bolometric luminosity and the cluster mass at R&lt;sub&gt;500&lt;/sub&gt; based on scaling relations and the position of the likely brightest cluster galaxy (BCG). The updated L&lt;sub&gt;X&lt;/sub&gt; - T relation of the current sample with X-ray spectroscopic parameters is presented in the paper. The authors found the slope of the L&lt;sub&gt;X&lt;/sub&gt; - T relation to be consistent with published ones. They see no evidence for evolution in the slope and intrinsic scatter of the L&lt;sub&gt;X&lt;/sub&gt; - T relation with redshift when excluding the low-luminosity groups. This catalog of X-ray selected galaxy clusters and groups supersedes and subsumes the first release of the 2XMMi/SDSS Galaxy Cluster Survey, comprising 175 clusters of galaxies, which was presented in Takey et al. (2011, A&amp;A, 534, A120).",,,,,,,,,,xmmsdssgcs,,,,https://heasarc.gsfc.nasa.gov/xamin/vo/tap,2013A&amp;A...558A..75T,XMMSDSSGCS,,,,ivo://nasa.heasarc/xmmsdssgcs,,,,,,,,,,,Catalog/nasa.heasarc,"['optical', 'x-ray']",https://heasarc.gsfc.nasa.gov/xamin/vo/cone?showoffsets&table=xmmsdssgcs&,,1655156347000.0,https://heasarc.gsfc.nasa.gov/W3Browse/all/xmmsdssgcs.html,nasa.heasarc/xmmsdssgcs,,2XMMi/SDSS Galaxy Cluster Survey,
66,,"This is a redacted version of the SDSS DR16 table prepared for VizieR (V/154/sdss16). It is mainly here to facilitate local matches; for original SDSS-related research, it is probably better to somewhere else.  Over VizieR and SDSS, we are keeping most of the per-band values in arrays to keep the column list manageable. Note that in ADQL, array indexes are 1-based.  We are trying to orient our column names on SDSS but use underscores instead of camel-casing (e.g. spec_obj_id instead of SpecObjID), since mixed-case identifiers in SQL is asking for trouble.  To save space, we do not keep psf-based classifications, per-band offsets, spectrum metadata, and USNO-related information in this table. Let the operators know if you need any of that.",,,,,,0.9161297098179748,,,,sdssdr16.main,,,,http://dc.zah.uni-heidelberg.de/tap,2020ApJS..249....3A,sdssdr16 cone,45.0,,Please see   http://www.sdss.org/collaboration/citing-sdss/ for the authors' requests on how to cite this material.,ivo://org.gavo.dc/sdssdr16/q/cone,,,,,,smoc,,0.5968418305070143,0.4113,6.0,Catalog/org.gavo.dc,optical,http://dc.zah.uni-heidelberg.de/sdssdr16/q/cone/scs.xml?,,1655156351000.0,http://dc.zah.uni-heidelberg.de/sdssdr16/q/cone/info,org.gavo.dc/sdssdr16/q/cone,,SDSS DR16 Selection,
67,,"['This is the result of the query::  ', 'select  ', '', 'objID, field.run, field.rerun, field.camcol, field.fieldId, ', '', 'obj, ra, dec, raErr, decErr, raDecCorr, ', '', 'offsetRa_u, offsetRa_g, offsetRa_r, offsetRa_i, offsetRa_z, ', '', 'offsetDec_u, offsetDec_g, offsetDec_r, offsetDec_i, offsetDec_z, ', '', 'u, g, r, i, z, err_u, err_g, err_r, err_i, err_z, ', '', 'mjd_u, mjd_g, mjd_r, mjd_i, mjd_z ', 'from ', '', 'PhotoObjAll ', 'join ', '', 'field ', 'on (field.fieldId=PhotoObjAll.fieldId)  on SDSS DR7, kindly provided by the Potsdam mirror.  All angular quantities are given in degrees here.']",,,,,,0.9161297098179748,,,,sdssdr7.sources,,,,http://dc.zah.uni-heidelberg.de/tap,,sdssdr7.sources,45.0,,,ivo://org.gavo.dc/sdssdr7/q/sources,,,,,,smoc,,0.5968418305070143,0.316,6.0,,optical,,,1655156352000.0,http://dc.zah.uni-heidelberg.de/tableinfo/sdssdr7.sources,org.gavo.dc/sdssdr7/q/sources,,SDSS DR7 PhotoObjAll,
68,,"The Sloan Digital Sky Survey is a project to survey a 10000 square         degree area on the Northern sky over a 5 year period. A dedicated 2.5m         telescope is specially designed to take wide field (3 degrees  in         diameter) images using a 5x6 mosaic of 2048x2048 CCD`s, in five         wavelength bands, operating in drift scan mode. The total raw data         will exceed 40 TB. A processed subset, of about 1 TB in size, will         consist of 1 million spectra, positions and image parameters for over         100 million objects, plus a mini-image centered on each object in         every color. The data will be made available to the public after the         completion of the survey",,,,,,,,,,,,,,,,SDSS-CONE,,,,ivo://sdss.jhu/services/cone,,,,,,,,,,,,optical,http://skyserver.sdss.org/vo/ConeSearch/sdssConeSearch.asmx/ConeSearch?,,1655156342000.0,http://www.sdss.jhu.edu/,sdss.jhu/services/cone,,Sloan Digital Sky Survey Cone Search (Latest Release),
